order_id,customer_id,region_x,category,product,sales_rep_id,order_date,quantity,unit_price,total_amount,sales_amount,customer_name,age,gender,region_y,join_date,rep_name,region,hire_date
ORD03573,CUST0789,North,Food,Rice,EMP016,2022-09-29,2,989.29,1978.58,1978.58,Customer_CUST0789,47,Female,South,2021-05-03,Employee_EMP016,West,2020-10-28
ORD03574,CUST0213,South,Electronics,Camera,EMP049,2022-08-07,6,942.88,5657.28,5657.28,Customer_CUST0213,31,Male,East,2021-07-10,Employee_EMP049,North,2022-02-14
ORD03575,CUST0437,West,Clothing,Shirt,EMP028,2023-08-05,3,215.94,647.8199999999999,647.8199999999999,Customer_CUST0437,43,Female,West,2023-12-10,Employee_EMP028,East,2019-11-30
ORD03576,CUST0698,South,Food,Juice,EMP049,2023-10-16,6,811.58,4869.48,4869.48,Customer_CUST0698,57,Male,North,2023-09-16,Employee_EMP049,North,2022-02-14
ORD03577,CUST0780,South,Sports,Bat,EMP066,2023-09-15,1,446.79,446.79,446.79,Customer_CUST0780,35,Female,West,2021-03-01,Employee_EMP066,South,2023-09-28
ORD03578,CUST0671,South,Clothing,Shirt,EMP004,2022-10-12,9,375.37,3378.33,3378.33,Customer_CUST0671,22,Female,North,2020-04-19,Employee_EMP004,South,2023-09-08
ORD03579,CUST0131,North,Clothing,Pants,EMP019,2022-08-09,5,594.33,2971.65,2971.65,Customer_CUST0131,20,Female,North,2021-06-27,Employee_EMP019,West,2021-02-20
ORD03580,CUST0984,East,Electronics,Tablet,EMP085,2022-03-11,4,696.94,2787.76,2787.76,Customer_CUST0984,32,Female,North,2020-09-05,Employee_EMP085,West,2019-07-31
ORD03581,CUST0827,North,Electronics,Laptop,EMP035,2023-03-19,9,477.4,4296.599999999999,4296.599999999999,Customer_CUST0827,23,Male,West,2020-06-08,Employee_EMP035,North,2023-04-27
ORD03582,CUST0274,South,Food,Milk,EMP064,2022-05-11,4,881.05,3524.2,3524.2,Customer_CUST0274,50,Female,West,2023-10-26,Employee_EMP064,East,2020-06-30
ORD03583,CUST0374,North,Food,Snacks,EMP002,2022-02-26,5,402.27,2011.35,2011.35,Customer_CUST0374,58,Female,West,2022-12-27,Employee_EMP002,West,2021-06-09
ORD03584,CUST0461,South,Clothing,Shirt,EMP091,2022-02-20,8,877.66,7021.28,7021.28,Customer_CUST0461,58,Male,East,2022-11-10,Employee_EMP091,West,2024-03-31
ORD03585,CUST0776,South,Sports,Tennis Racket,EMP086,2022-09-14,5,790.24,3951.2,3951.2,Customer_CUST0776,18,Female,North,2021-05-23,Employee_EMP086,South,2018-11-23
ORD03586,CUST0037,East,Sports,Shoes,EMP051,2023-11-30,6,855.8,5134.799999999999,5134.799999999999,Customer_CUST0037,28,Female,North,2022-10-11,Employee_EMP051,West,2020-07-01
ORD03587,CUST0292,West,Electronics,Laptop,EMP016,2023-12-24,9,425.06,3825.54,3825.54,Customer_CUST0292,55,Female,South,2022-05-18,Employee_EMP016,West,2020-10-28
ORD03588,CUST0070,East,Electronics,Mobile,EMP091,2023-10-26,8,292.0,2336.0,2336.0,Customer_CUST0070,56,Female,East,2021-02-23,Employee_EMP091,West,2024-03-31
ORD03589,CUST0354,South,Sports,Football,EMP085,2023-04-12,2,536.02,1072.04,1072.04,Customer_CUST0354,46,Female,South,2020-07-25,Employee_EMP085,West,2019-07-31
ORD03590,CUST0988,West,Furniture,Chair,EMP100,2023-07-19,7,199.86,1399.02,1399.02,Customer_CUST0988,38,Female,East,2021-09-07,Employee_EMP100,South,2021-01-29
ORD03591,CUST0989,South,Sports,Tennis Racket,EMP004,2022-04-14,8,498.1,3984.8,3984.8,Customer_CUST0989,26,Female,North,2023-12-02,Employee_EMP004,South,2023-09-08
ORD03592,CUST0138,West,Electronics,Camera,EMP041,2022-02-12,3,415.35,1246.05,1246.05,Customer_CUST0138,61,Male,South,2023-09-24,Employee_EMP041,South,2023-01-14
ORD03593,CUST0151,East,Sports,Tennis Racket,EMP029,2022-07-29,4,39.18,156.72,156.72,Customer_CUST0151,57,Male,East,2023-05-20,Employee_EMP029,West,2019-03-14
ORD03594,CUST0781,West,Electronics,Camera,EMP041,2022-04-25,9,582.29,5240.61,5240.61,Customer_CUST0781,57,Female,East,2022-09-07,Employee_EMP041,South,2023-01-14
ORD03595,CUST0426,East,Clothing,Jacket,EMP075,2023-12-12,7,877.83,6144.81,6144.81,Customer_CUST0426,64,Female,East,2021-08-16,Employee_EMP075,North,2023-10-05
ORD03596,CUST0376,North,Food,Bread,EMP014,2023-12-13,3,668.15,2004.45,2004.45,Customer_CUST0376,24,Male,South,2021-10-25,Employee_EMP014,East,2024-04-25
ORD03597,CUST0956,North,Clothing,Dress,EMP058,2022-08-01,5,584.24,2921.2,2921.2,Customer_CUST0956,24,Female,West,2023-12-10,Employee_EMP058,South,2020-09-27
ORD03598,CUST0542,South,Clothing,Dress,EMP055,2023-08-22,9,729.71,6567.39,6567.39,Customer_CUST0542,62,Male,West,2023-09-07,Employee_EMP055,West,2024-02-12
ORD03599,CUST0885,North,Electronics,Headphones,EMP089,2022-08-02,7,18.03,126.21,126.21,Customer_CUST0885,39,Female,East,2021-09-24,Employee_EMP089,West,2024-08-11
ORD03600,CUST0543,West,Clothing,Pants,EMP054,2023-05-31,8,531.25,4250.0,4250.0,Customer_CUST0543,20,Female,West,2023-09-25,Employee_EMP054,East,2020-02-12
ORD03601,CUST0274,West,Clothing,Shirt,EMP016,2023-12-24,3,301.06,903.1800000000001,903.1800000000001,Customer_CUST0274,50,Female,West,2023-10-26,Employee_EMP016,West,2020-10-28
ORD03602,CUST0452,South,Furniture,Chair,EMP094,2023-12-04,1,319.01,319.01,319.01,Customer_CUST0452,60,Male,South,2020-10-31,Employee_EMP094,West,2019-05-10
ORD03603,CUST0831,West,Electronics,Tablet,EMP004,2023-03-09,6,105.05,630.3,630.3,Customer_CUST0831,51,Male,North,2020-12-08,Employee_EMP004,South,2023-09-08
ORD03604,CUST0246,East,Food,Rice,EMP100,2022-11-05,7,513.32,3593.24,3593.24,Customer_CUST0246,31,Female,East,2023-02-12,Employee_EMP100,South,2021-01-29
ORD03605,CUST0920,South,Food,Snacks,EMP013,2022-12-11,6,674.26,4045.56,4045.56,Customer_CUST0920,55,Female,West,2022-03-19,Employee_EMP013,West,2022-01-28
ORD03606,CUST0311,North,Electronics,Camera,EMP047,2023-07-15,7,473.12,3311.84,3311.84,Customer_CUST0311,23,Female,West,2022-11-03,Employee_EMP047,East,2019-12-16
ORD03607,CUST0063,West,Electronics,Mobile,EMP012,2023-04-22,3,772.43,2317.29,2317.29,Customer_CUST0063,25,Female,North,2022-09-04,Employee_EMP012,North,2022-03-29
ORD03608,CUST0793,North,Clothing,Jacket,EMP004,2023-08-29,6,835.78,5014.68,5014.68,Customer_CUST0793,55,Female,West,2024-01-14,Employee_EMP004,South,2023-09-08
ORD03609,CUST0615,East,Clothing,Pants,EMP029,2022-05-13,8,553.59,4428.72,4428.72,Customer_CUST0615,31,Male,East,2021-05-15,Employee_EMP029,West,2019-03-14
ORD03610,CUST0662,East,Food,Milk,EMP042,2023-06-28,1,984.35,984.35,984.35,Customer_CUST0662,37,Male,East,2020-07-18,Employee_EMP042,South,2021-07-29
ORD03611,CUST0329,North,Sports,Shoes,EMP096,2022-01-25,5,998.61,4993.05,4993.05,Customer_CUST0329,32,Male,East,2021-02-07,Employee_EMP096,South,2024-08-13
ORD03612,CUST0441,East,Food,Juice,EMP084,2023-12-26,4,830.38,3321.52,3321.52,Customer_CUST0441,35,Female,South,2020-11-14,Employee_EMP084,West,2020-02-22
ORD03613,CUST0816,East,Sports,Bat,EMP100,2023-12-23,7,360.7,2524.9,2524.9,Customer_CUST0816,44,Female,West,2023-03-24,Employee_EMP100,South,2021-01-29
ORD03614,CUST0910,East,Sports,Bat,EMP023,2023-11-28,6,304.52,1827.12,1827.12,Customer_CUST0910,20,Male,West,2020-09-06,Employee_EMP023,East,2018-09-14
ORD03615,CUST0339,North,Clothing,Pants,EMP054,2022-12-08,5,699.47,3497.35,3497.35,Customer_CUST0339,39,Female,North,2022-09-29,Employee_EMP054,East,2020-02-12
ORD03616,CUST0584,East,Furniture,Table,EMP035,2023-01-09,6,718.08,4308.48,4308.48,Customer_CUST0584,57,Female,South,2021-02-17,Employee_EMP035,North,2023-04-27
ORD03617,CUST0832,North,Food,Bread,EMP088,2022-01-06,2,717.07,1434.14,1434.14,Customer_CUST0832,58,Male,South,2020-04-18,Employee_EMP088,West,2022-03-08
ORD03618,CUST0321,East,Sports,Shoes,EMP062,2022-10-06,4,24.13,96.52,96.52,Customer_CUST0321,56,Female,East,2022-08-19,Employee_EMP062,West,2020-11-03
ORD03619,CUST0343,North,Clothing,Dress,EMP086,2023-07-10,9,567.01,5103.09,5103.09,Customer_CUST0343,52,Female,West,2020-06-25,Employee_EMP086,South,2018-11-23
ORD03620,CUST0761,East,Furniture,Bed,EMP073,2022-06-30,4,794.75,3179.0,3179.0,Customer_CUST0761,30,Female,East,2023-01-16,Employee_EMP073,West,2022-09-16
ORD03621,CUST0001,South,Clothing,Pants,EMP010,2022-06-17,6,154.91,929.46,929.46,Customer_CUST0001,41,Female,South,2021-04-06,Employee_EMP010,East,2018-01-19
ORD03622,CUST0986,South,Electronics,Tablet,EMP058,2022-04-01,8,860.84,6886.72,6886.72,Customer_CUST0986,27,Female,South,2020-07-09,Employee_EMP058,South,2020-09-27
ORD03623,CUST0691,North,Electronics,Headphones,EMP065,2022-03-01,9,826.94,7442.460000000001,7442.460000000001,Customer_CUST0691,42,Female,South,2023-10-20,Employee_EMP065,North,2020-03-04
ORD03624,CUST0081,East,Clothing,Dress,EMP010,2023-08-16,1,348.29,348.29,348.29,Customer_CUST0081,43,Male,East,2022-07-08,Employee_EMP010,East,2018-01-19
ORD03625,CUST0306,North,Sports,Bat,EMP010,2023-04-19,5,453.75,2268.75,2268.75,Customer_CUST0306,29,Male,West,2022-03-28,Employee_EMP010,East,2018-01-19
ORD03626,CUST0925,South,Clothing,Dress,EMP044,2022-05-12,4,463.07,1852.28,1852.28,Customer_CUST0925,43,Female,West,2023-04-10,Employee_EMP044,West,2018-05-05
ORD03627,CUST0917,West,Electronics,Laptop,EMP028,2023-06-05,3,724.36,2173.08,2173.08,Customer_CUST0917,29,Male,South,2023-03-13,Employee_EMP028,East,2019-11-30
ORD03628,CUST0979,East,Food,Juice,EMP017,2022-11-21,7,323.68,2265.76,2265.76,Customer_CUST0979,22,Male,East,2022-04-29,Employee_EMP017,West,2018-08-16
ORD03629,CUST0800,North,Sports,Shoes,EMP016,2023-08-07,1,214.92,214.92,214.92,Customer_CUST0800,30,Male,East,2022-02-19,Employee_EMP016,West,2020-10-28
ORD03630,CUST0352,South,Food,Milk,EMP027,2022-08-18,5,979.07,4895.35,4895.35,Customer_CUST0352,49,Female,South,2022-05-14,Employee_EMP027,North,2020-06-29
ORD03631,CUST0586,North,Furniture,Cupboard,EMP015,2023-07-17,1,287.14,287.14,287.14,Customer_CUST0586,49,Female,South,2024-01-02,Employee_EMP015,South,2023-09-03
ORD03632,CUST0842,North,Sports,Gloves,EMP026,2022-10-28,3,298.31,894.9300000000001,894.9300000000001,Customer_CUST0842,43,Female,North,2022-09-24,Employee_EMP026,West,2019-12-02
ORD03633,CUST0203,South,Sports,Football,EMP091,2022-09-23,9,806.28,7256.52,7256.52,Customer_CUST0203,32,Female,West,2022-04-24,Employee_EMP091,West,2024-03-31
ORD03634,CUST0868,East,Furniture,Sofa,EMP060,2022-06-12,6,627.52,3765.12,3765.12,Customer_CUST0868,35,Male,West,2021-10-10,Employee_EMP060,East,2018-03-15
ORD03635,CUST0719,East,Food,Snacks,EMP018,2023-04-10,7,438.28,3067.96,3067.96,Customer_CUST0719,44,Male,North,2022-07-08,Employee_EMP018,North,2019-01-11
ORD03636,CUST0490,South,Clothing,Jacket,EMP034,2022-10-23,4,506.34,2025.36,2025.36,Customer_CUST0490,48,Male,West,2021-02-17,Employee_EMP034,North,2019-09-07
ORD03637,CUST0390,West,Furniture,Cupboard,EMP066,2022-08-27,5,177.64,888.1999999999999,888.1999999999999,Customer_CUST0390,64,Male,North,2021-03-13,Employee_EMP066,South,2023-09-28
ORD03638,CUST0031,South,Food,Milk,EMP057,2022-08-08,5,588.05,2940.25,2940.25,Customer_CUST0031,56,Female,North,2021-10-25,Employee_EMP057,South,2022-10-19
ORD03639,CUST0410,North,Furniture,Table,EMP020,2023-01-21,7,470.08,3290.56,3290.56,Customer_CUST0410,45,Male,East,2021-12-15,Employee_EMP020,South,2021-01-18
ORD03640,CUST0818,West,Furniture,Bed,EMP028,2023-11-11,5,104.1,520.5,520.5,Customer_CUST0818,62,Female,East,2021-10-27,Employee_EMP028,East,2019-11-30
ORD03641,CUST0496,North,Sports,Shoes,EMP031,2023-07-20,1,384.19,384.19,384.19,Customer_CUST0496,27,Male,West,2022-11-11,Employee_EMP031,East,2023-09-16
ORD03642,CUST0280,West,Sports,Football,EMP031,2022-10-21,7,35.17,246.19,246.19,Customer_CUST0280,41,Female,West,2023-11-19,Employee_EMP031,East,2023-09-16
ORD03643,CUST0858,East,Electronics,Headphones,EMP069,2023-07-31,6,591.64,3549.84,3549.84,Customer_CUST0858,54,Male,West,2020-10-20,Employee_EMP069,West,2023-02-01
ORD03644,CUST0427,South,Furniture,Cupboard,EMP054,2023-11-14,2,701.23,1402.46,1402.46,Customer_CUST0427,20,Female,North,2020-05-08,Employee_EMP054,East,2020-02-12
ORD03645,CUST0551,West,Food,Bread,EMP062,2022-07-28,4,474.74,1898.96,1898.96,Customer_CUST0551,37,Male,East,2022-02-26,Employee_EMP062,West,2020-11-03
ORD03646,CUST0235,North,Food,Rice,EMP014,2022-10-31,2,534.14,1068.28,1068.28,Customer_CUST0235,44,Male,South,2020-03-22,Employee_EMP014,East,2024-04-25
ORD03647,CUST0745,South,Sports,Shoes,EMP086,2023-03-22,4,329.12,1316.48,1316.48,Customer_CUST0745,36,Female,East,2023-10-28,Employee_EMP086,South,2018-11-23
ORD03648,CUST0808,West,Electronics,Laptop,EMP026,2023-03-04,7,833.92,5837.44,5837.44,Customer_CUST0808,47,Male,East,2020-06-19,Employee_EMP026,West,2019-12-02
ORD03649,CUST0320,North,Furniture,Bed,EMP023,2022-02-22,2,988.99,1977.98,1977.98,Customer_CUST0320,39,Male,West,2021-02-25,Employee_EMP023,East,2018-09-14
ORD03650,CUST0210,North,Furniture,Bed,EMP061,2023-07-23,2,87.49,174.98,174.98,Customer_CUST0210,37,Female,East,2022-12-19,Employee_EMP061,East,2021-01-13
ORD03651,CUST0035,North,Clothing,Dress,EMP018,2022-09-11,4,369.5,1478.0,1478.0,Customer_CUST0035,56,Female,North,2021-04-11,Employee_EMP018,North,2019-01-11
ORD03652,CUST0037,West,Food,Snacks,EMP059,2022-02-04,1,446.45,446.45,446.45,Customer_CUST0037,28,Female,North,2022-10-11,Employee_EMP059,East,2022-10-04
ORD03653,CUST0193,West,Sports,Bat,EMP048,2022-11-25,9,43.45,391.05,391.05,Customer_CUST0193,42,Female,East,2023-02-22,Employee_EMP048,West,2023-07-04
ORD03654,CUST0064,South,Clothing,Jacket,EMP044,2023-08-02,3,218.28,654.84,654.84,Customer_CUST0064,45,Female,South,2022-04-29,Employee_EMP044,West,2018-05-05
ORD03655,CUST0400,South,Clothing,Jacket,EMP091,2023-03-31,7,788.68,5520.759999999999,5520.759999999999,Customer_CUST0400,37,Female,East,2020-08-15,Employee_EMP091,West,2024-03-31
ORD03656,CUST0389,East,Electronics,Camera,EMP008,2022-09-11,2,53.65,107.3,107.3,Customer_CUST0389,52,Male,South,2021-03-11,Employee_EMP008,North,2023-11-16
ORD03657,CUST0645,West,Electronics,Headphones,EMP077,2023-01-24,7,422.23,2955.61,2955.61,Customer_CUST0645,54,Female,West,2024-01-01,Employee_EMP077,North,2024-04-21
ORD03658,CUST0013,West,Sports,Shoes,EMP044,2023-04-19,8,107.03,856.24,856.24,Customer_CUST0013,43,Female,West,2023-10-25,Employee_EMP044,West,2018-05-05
ORD03659,CUST0466,South,Sports,Football,EMP055,2022-03-06,3,344.57,1033.71,1033.71,Customer_CUST0466,59,Female,West,2023-07-23,Employee_EMP055,West,2024-02-12
ORD03660,CUST0144,East,Sports,Football,EMP061,2023-01-17,2,255.98,511.96,511.96,Customer_CUST0144,40,Female,East,2023-06-29,Employee_EMP061,East,2021-01-13
ORD03661,CUST0274,North,Electronics,Camera,EMP099,2023-03-02,4,509.71,2038.84,2038.84,Customer_CUST0274,50,Female,West,2023-10-26,Employee_EMP099,North,2023-11-13
ORD03662,CUST0398,South,Sports,Football,EMP066,2022-05-13,2,590.95,1181.9,1181.9,Customer_CUST0398,20,Male,East,2021-08-26,Employee_EMP066,South,2023-09-28
ORD03663,CUST0817,West,Furniture,Bed,EMP063,2023-08-14,4,81.55,326.2,326.2,Customer_CUST0817,63,Male,West,2022-05-12,Employee_EMP063,South,2022-07-23
ORD03664,CUST0062,South,Electronics,Headphones,EMP089,2022-06-08,5,664.62,3323.1,3323.1,Customer_CUST0062,39,Female,East,2021-04-04,Employee_EMP089,West,2024-08-11
ORD03665,CUST0010,West,Food,Rice,EMP013,2023-08-26,1,444.82,444.82,444.82,Customer_CUST0010,43,Female,East,2022-09-24,Employee_EMP013,West,2022-01-28
ORD03666,CUST0399,North,Electronics,Tablet,EMP017,2022-12-22,8,494.69,3957.52,3957.52,Customer_CUST0399,46,Male,South,2021-07-19,Employee_EMP017,West,2018-08-16
ORD03667,CUST0527,West,Clothing,Shoes,EMP048,2022-09-28,2,873.08,1746.16,1746.16,Customer_CUST0527,45,Female,North,2021-03-14,Employee_EMP048,West,2023-07-04
ORD03668,CUST0823,South,Clothing,Shirt,EMP068,2022-02-24,2,214.38,428.76,428.76,Customer_CUST0823,28,Female,North,2023-02-05,Employee_EMP068,West,2024-04-08
ORD03669,CUST0118,West,Clothing,Jacket,EMP081,2023-11-15,6,343.87,2063.22,2063.22,Customer_CUST0118,51,Female,South,2020-07-27,Employee_EMP081,North,2018-11-25
ORD03670,CUST0812,East,Electronics,Headphones,EMP098,2022-05-26,1,259.75,259.75,259.75,Customer_CUST0812,37,Male,West,2024-01-03,Employee_EMP098,West,2021-02-27
ORD03671,CUST0097,South,Food,Snacks,EMP072,2022-07-05,5,411.35,2056.75,2056.75,Customer_CUST0097,44,Female,East,2021-01-30,Employee_EMP072,North,2022-04-25
ORD03672,CUST0055,South,Sports,Gloves,EMP004,2022-06-20,5,161.88,809.4,809.4,Customer_CUST0055,44,Female,West,2020-08-25,Employee_EMP004,South,2023-09-08
ORD03673,CUST0540,East,Electronics,Headphones,EMP066,2023-05-17,8,515.63,4125.04,4125.04,Customer_CUST0540,34,Female,East,2021-02-22,Employee_EMP066,South,2023-09-28
ORD03674,CUST0251,South,Electronics,Mobile,EMP037,2022-03-09,6,769.5,4617.0,4617.0,Customer_CUST0251,48,Female,East,2021-06-11,Employee_EMP037,North,2024-03-29
ORD03675,CUST0160,South,Furniture,Table,EMP028,2022-04-19,2,136.57,273.14,273.14,Customer_CUST0160,23,Male,East,2022-05-13,Employee_EMP028,East,2019-11-30
ORD03676,CUST0128,East,Food,Juice,EMP037,2023-01-03,2,402.92,805.84,805.84,Customer_CUST0128,52,Female,West,2023-12-08,Employee_EMP037,North,2024-03-29
ORD03677,CUST0261,South,Clothing,Pants,EMP016,2022-08-25,7,381.74,2672.18,2672.18,Customer_CUST0261,32,Male,North,2020-07-30,Employee_EMP016,West,2020-10-28
ORD03678,CUST0785,East,Clothing,Dress,EMP003,2023-01-13,5,349.68,1748.4,1748.4,Customer_CUST0785,64,Male,South,2020-10-01,Employee_EMP003,West,2023-06-03
ORD03679,CUST0992,South,Clothing,Shoes,EMP074,2023-01-11,9,524.8,4723.2,4723.2,Customer_CUST0992,62,Female,South,2021-10-13,Employee_EMP074,East,2022-07-27
ORD03680,CUST0384,East,Clothing,Jacket,EMP051,2023-09-22,2,495.32,990.64,990.64,Customer_CUST0384,51,Male,South,2020-05-01,Employee_EMP051,West,2020-07-01
ORD03681,CUST0159,South,Sports,Tennis Racket,EMP049,2023-01-24,2,32.38,64.76,64.76,Customer_CUST0159,47,Male,North,2021-11-06,Employee_EMP049,North,2022-02-14
ORD03682,CUST0963,South,Food,Juice,EMP057,2023-07-18,7,739.86,5179.02,5179.02,Customer_CUST0963,60,Female,South,2021-03-24,Employee_EMP057,South,2022-10-19
ORD03683,CUST0928,North,Sports,Bat,EMP010,2023-01-04,8,410.18,3281.44,3281.44,Customer_CUST0928,27,Female,West,2020-04-20,Employee_EMP010,East,2018-01-19
ORD03684,CUST0420,West,Furniture,Chair,EMP099,2023-01-10,1,851.76,851.76,851.76,Customer_CUST0420,27,Female,East,2021-01-08,Employee_EMP099,North,2023-11-13
ORD03685,CUST0022,East,Electronics,Mobile,EMP003,2022-12-23,6,173.52,1041.12,1041.12,Customer_CUST0022,41,Female,West,2021-04-20,Employee_EMP003,West,2023-06-03
ORD03686,CUST0677,North,Sports,Shoes,EMP066,2023-07-05,5,285.97,1429.85,1429.85,Customer_CUST0677,53,Female,North,2023-01-18,Employee_EMP066,South,2023-09-28
ORD03687,CUST0373,South,Furniture,Chair,EMP075,2022-04-25,9,744.19,6697.710000000001,6697.710000000001,Customer_CUST0373,54,Male,South,2023-02-11,Employee_EMP075,North,2023-10-05
ORD03688,CUST0135,South,Food,Juice,EMP096,2023-02-20,3,804.94,2414.82,2414.82,Customer_CUST0135,42,Female,West,2023-09-20,Employee_EMP096,South,2024-08-13
ORD03689,CUST0977,North,Electronics,Laptop,EMP030,2023-11-19,6,241.21,1447.26,1447.26,Customer_CUST0977,44,Male,West,2023-08-10,Employee_EMP030,North,2022-09-20
ORD03690,CUST0161,East,Clothing,Dress,EMP025,2022-11-20,8,166.66,1333.28,1333.28,Customer_CUST0161,49,Male,East,2020-11-24,Employee_EMP025,East,2022-12-12
ORD03691,CUST0486,West,Clothing,Dress,EMP056,2022-04-11,2,114.67,229.34,229.34,Customer_CUST0486,52,Male,West,2020-04-25,Employee_EMP056,South,2020-12-16
ORD03692,CUST0747,North,Food,Milk,EMP079,2023-07-11,7,282.8,1979.6,1979.6,Customer_CUST0747,18,Male,South,2021-03-16,Employee_EMP079,South,2022-05-24
ORD03693,CUST0328,West,Food,Bread,EMP071,2023-03-29,3,919.08,2757.24,2757.24,Customer_CUST0328,58,Female,East,2023-12-30,Employee_EMP071,East,2022-12-06
ORD03694,CUST0325,West,Furniture,Chair,EMP041,2023-03-02,3,805.03,2415.09,2415.09,Customer_CUST0325,57,Female,South,2020-08-20,Employee_EMP041,South,2023-01-14
ORD03695,CUST0159,East,Electronics,Mobile,EMP012,2022-10-07,8,506.04,4048.32,4048.32,Customer_CUST0159,47,Male,North,2021-11-06,Employee_EMP012,North,2022-03-29
ORD03696,CUST0764,North,Sports,Football,EMP095,2022-07-21,2,140.84,281.68,281.68,Customer_CUST0764,38,Female,East,2022-10-26,Employee_EMP095,West,2021-02-12
ORD03697,CUST0953,North,Electronics,Headphones,EMP047,2022-07-13,5,422.19,2110.95,2110.95,Customer_CUST0953,47,Female,West,2023-08-01,Employee_EMP047,East,2019-12-16
ORD03698,CUST0542,East,Furniture,Chair,EMP087,2022-02-04,1,987.3,987.3,987.3,Customer_CUST0542,62,Male,West,2023-09-07,Employee_EMP087,North,2024-04-09
ORD03699,CUST0379,West,Furniture,Chair,EMP034,2022-08-09,5,536.64,2683.2,2683.2,Customer_CUST0379,47,Male,North,2022-08-13,Employee_EMP034,North,2019-09-07
ORD03700,CUST0699,North,Food,Rice,EMP050,2022-12-19,8,954.86,7638.88,7638.88,Customer_CUST0699,38,Female,East,2020-12-10,Employee_EMP050,West,2021-09-09
ORD03701,CUST0829,North,Furniture,Sofa,EMP013,2023-11-19,5,922.57,4612.85,4612.85,Customer_CUST0829,23,Male,West,2021-09-06,Employee_EMP013,West,2022-01-28
ORD03702,CUST0607,East,Electronics,Laptop,EMP036,2022-06-24,5,203.61,1018.05,1018.05,Customer_CUST0607,54,Female,North,2022-07-02,Employee_EMP036,West,2023-03-28
ORD03703,CUST0703,North,Food,Snacks,EMP071,2023-03-27,2,277.74,555.48,555.48,Customer_CUST0703,44,Female,South,2020-10-20,Employee_EMP071,East,2022-12-06
ORD03704,CUST0894,East,Sports,Gloves,EMP006,2022-03-14,4,269.92,1079.68,1079.68,Customer_CUST0894,39,Female,West,2021-11-28,Employee_EMP006,West,2023-04-29
ORD03705,CUST0786,East,Furniture,Cupboard,EMP036,2022-08-21,8,312.39,2499.12,2499.12,Customer_CUST0786,18,Female,North,2022-08-05,Employee_EMP036,West,2023-03-28
ORD03706,CUST0843,South,Sports,Football,EMP025,2022-07-25,1,709.17,709.17,709.17,Customer_CUST0843,56,Female,South,2021-03-17,Employee_EMP025,East,2022-12-12
ORD03707,CUST0155,North,Clothing,Jacket,EMP072,2023-08-28,3,460.77,1382.31,1382.31,Customer_CUST0155,61,Female,East,2021-01-05,Employee_EMP072,North,2022-04-25
ORD03708,CUST0525,North,Sports,Gloves,EMP100,2023-08-18,6,404.17,2425.02,2425.02,Customer_CUST0525,51,Female,East,2023-02-16,Employee_EMP100,South,2021-01-29
ORD03709,CUST0244,South,Clothing,Jacket,EMP021,2023-01-11,2,948.57,1897.14,1897.14,Customer_CUST0244,34,Female,South,2021-02-14,Employee_EMP021,South,2024-03-21
ORD03710,CUST0133,East,Electronics,Camera,EMP028,2023-02-18,7,481.72,3372.04,3372.04,Customer_CUST0133,64,Female,North,2021-12-27,Employee_EMP028,East,2019-11-30
ORD03711,CUST0163,South,Clothing,Pants,EMP098,2023-08-30,7,724.43,5071.009999999999,5071.009999999999,Customer_CUST0163,46,Female,North,2023-03-08,Employee_EMP098,West,2021-02-27
ORD03712,CUST0896,North,Electronics,Laptop,EMP055,2023-10-06,9,915.3,8237.699999999999,8237.699999999999,Customer_CUST0896,55,Male,West,2023-06-20,Employee_EMP055,West,2024-02-12
ORD03713,CUST0927,West,Furniture,Table,EMP060,2022-01-13,3,456.08,1368.24,1368.24,Customer_CUST0927,22,Female,South,2021-07-12,Employee_EMP060,East,2018-03-15
ORD03714,CUST0951,East,Clothing,Shirt,EMP099,2022-08-12,3,19.97,59.91,59.91,Customer_CUST0951,38,Male,West,2022-07-29,Employee_EMP099,North,2023-11-13
ORD03715,CUST0974,East,Furniture,Bed,EMP076,2022-08-29,3,444.27,1332.81,1332.81,Customer_CUST0974,51,Female,East,2023-02-07,Employee_EMP076,East,2020-05-28
ORD03716,CUST0073,South,Sports,Shoes,EMP044,2023-02-01,2,769.51,1539.02,1539.02,Customer_CUST0073,45,Female,South,2020-07-25,Employee_EMP044,West,2018-05-05
ORD03717,CUST0810,East,Clothing,Jacket,EMP087,2023-02-14,3,901.23,2703.69,2703.69,Customer_CUST0810,26,Female,North,2022-07-30,Employee_EMP087,North,2024-04-09
ORD03718,CUST0260,East,Food,Juice,EMP070,2023-03-28,4,123.36,493.44,493.44,Customer_CUST0260,23,Male,North,2023-07-12,Employee_EMP070,East,2020-12-12
ORD03719,CUST0529,West,Clothing,Shoes,EMP022,2023-05-10,1,207.69,207.69,207.69,Customer_CUST0529,24,Female,North,2024-01-10,Employee_EMP022,East,2020-01-06
ORD03720,CUST0684,West,Sports,Shoes,EMP084,2023-09-20,4,675.17,2700.68,2700.68,Customer_CUST0684,35,Female,South,2023-11-29,Employee_EMP084,West,2020-02-22
ORD03721,CUST0891,West,Sports,Bat,EMP033,2022-05-22,6,966.18,5797.08,5797.08,Customer_CUST0891,24,Female,West,2022-07-22,Employee_EMP033,East,2023-11-24
